"""CLI #Hurricane #Harvey #Relief Effort ~Direct Relief 4 #Beaumont #Texas",Rescue
""".@SenTedCruz is currently discussing the devastation of #Harvey",Non-Rescue
"""RT @USCIS: Want to help #Harvey and #Irma victims? Great! Choose a trusted organization",Rescue
"""Thank you @minerbaptist in Miner",Rescue
"""RT @RCCRUISER2006: #ThursdayThoughts If we say we want to help",Rescue
"""RT @CIArelief: #Volunteers needed! #HurricaneHarveyRelief Deployment Extended in Corpus Christi",Rescue
"""#Deplorables burning #RedHat s because they'd rather 'BuildThatWall' &amp; betray #DACA kids",Rescue
"""@realDonaldTrump Works 90 hrs a week #USA",Rescue
"""make no mistake #Trump #climatechange is not the cause of hurricanes",Non-Rescue
"""RT @eumetsat: Composite image of category 2 #Hurricane #Harvey approaching the Gulf Coast of the United States",Non-Rescue
"""And these students helping others",Rescue
"""@SquareEnix  and players of @FF_XIV_EN have helped donate more than $21",Rescue
"""While #Maria moves thru Puerto Rico",Non-Rescue
"""Submit your temporary housing request via our website:https://t.co/GOLwHTDfJk #Irma #Harvey #StaySafe #Maria""",Non-Rescue
"""#Mexico offered help after Hurricane #Harvey",Rescue
"""@bellwethered Even more relevant w. #Maria: ICYMI",Rescue
"""As we recover from #Harvey &amp; #Irma",Rescue
"""Saluting @houstonpolice for thousands of #harvey rescues. Dive team also did recoveries",Rescue
"""To help after #Harvey &amp; #Irma",Rescue
"""Help those affected by hurricanes #harvey and #irma by donating at https://t.co/8t4o0SqcI3 and show your support by https://t.co/Cw4Vgg3iOf""",Rescue
"""RT @nathanlino: Pse pray this morning for #Harvey relief distribution at Farrington Mission: provisions to the needy",Rescue
"""RT @sunrisemvmt: As we watch #Maria devastate Puerto Rico and the continued damage from #Harvey and #Irma",Non-Rescue
"""Out here with some amazing men and women helping homeowners in response to Hurricane Harvey. #TeamRubicon #Texas https://t.co/MnPIDxB9BJ""",Rescue
"""RT @torrea40: """"Esto es peor de lo que pas en Texas"""" a causa de #Harvey",Non-Rescue
"""RT @PHEgov: Need help coping with #Maria",Rescue
"""FACT @realDonaldTrump response to help #Harvey &amp; #Irma victims has been fast",Rescue
"""RT @memawmarilyn210: @fox_sheldon @wsvn I wish I could get around enough to help all the victims of these horrible storms #Harvey",Rescue
"""Thank you @SerranosAustin! Vice President",Rescue
"""Good piece on what the future of #flood #insurance holds after #Harvey &amp; #Irma. @Nick_Lamparelli @FloodPolicyWonk https://t.co/iYj6jrB1ZZ""",Non-Rescue
"""Shout out to @Hubcap_Grill. They just helped me get my coworker his fav #Galveston burger while he is rebuilding.  #Harvey""",Rescue
"""RT @cbs11jack: #ICYMI #Dallas residents",Rescue
"""Remember This?#Harveys toll: 30",Rescue
"""RT @femaregion6RA: If you applied for @FEMA disaster assistance",Rescue
"""RT @AvenueCDC: In need #Harvey Disaster Assistance? Our checklist has application info/deadlines for #FEMA",Non-Rescue
"""We're #hiring! Click to apply: Wireless Team Member - https://t.co/dn3d6gYCRR #Retail #Harvey",Non-Rescue
"""#Maria victims will be in desperate need",Rescue
"""Discussion w/producers in El Campo",Non-Rescue
"""#Harvey charities raise more than $350M in less than 3 weeks",Rescue
"""RT @ltgrusselhonore: @HoneymoonGondol @BamaStephen @POTUS @ananavarro @cnnbrk @jaketapper @ShepNewsTeam @senr This must happen In #Harvey ",Non-Rescue
"""@HerzogWeather HEY!! CONGRATS!! So well deserved!! U were not only a wealth of info during #Harvey but also a calm in the midst! Thank You!""",Non-Rescue
"""RT @USNavy: While Hurricane #Irma preparations continue",Rescue
"""We're #hiring! Click to apply: Salesperson - https://t.co/ydS0DoaEKp #Automotive #Harvey",Non-Rescue
"""RT @SalArmySTL: Help #Harvey and #Irma survivors by joining us and @ksdknews",Non-Rescue
"""RT @NewsMediaGuild: We covered #Harvey",Non-Rescue
"""RT @ErnestScheyder: There were a lot of force majeures from Hurricane #Harvey. So",Non-Rescue
"""Just as with #Irma and #Harvey",Rescue
"""What was @FEMA doing just before #Harvey hit? Selling off disaster-relief trailers at bargain prices",Rescue
"""Hey everybody! If you're from the islands",Rescue
"""Join us in donating to @RedCross by 9/20 at https://t.co/JPj7GIcHRz and we'll match your donations up to $25",Rescue
"""RT @NATCA: Hats off to Chicago Center (ZAU)",Rescue
"""RT @Tackleberrys: We delivered our relief efforts to Rockport today",Rescue
"""Thank you @989TheBuzz for having our @JayBonafede on this morning to talk about #Harvey",Rescue
"""@NateSilver538 While everyone focuses on relief efforts after #Irma and #Harvey",Rescue
"""RT @NewsHour: This hurricane season",Non-Rescue
"""Great job by @corralesvillage! #Harvey https://t.co/2HfSufsIYJ""",Non-Rescue
"""Prayer &amp; how to help those affected by hurricanes",Rescue
"""RT @AbcoSpecialties: #Flooding #Harvey Free #Bankruptcy Consultation W/Lawyer in Magnolia",Non-Rescue
"""RT @DrBobBullard: #HUD Secretary Ben Carson to visit Beaumont",Non-Rescue
"""On the bench - Texas cut outs for #Harvey relief pendants.  greenlionsawframe",Rescue
"""Thank you never tasted so sweet. Thanks to Laura and her family",Rescue
"""After being flooded twice in the last 15 months and 50% of the structure being damaged by #Harvey",Non-Rescue
"""Harvey's &amp; Swiss Chalet. 1791 Avenue Rd.",Non-Rescue
"""RT @climatenewsdesk: Fact: climate change can make hurricanes like #Harvey &amp; #Irma stronger. With deniers in charge",Non-Rescue
"""100% - if #Harvey doesn't bring about major reform and accountability for developers and projects",Non-Rescue
"""RT @DanielPAldrich: The road to post #Harvey recovery will be long for new",Non-Rescue
"""RT @ESAGovAffairs: @SquareEnix  and players of @FF_XIV_EN have helped donate more than $21",Rescue
"""RT @abc13houston: #Harvey has taken a lot",Rescue
"""@askcomenity Thanks for automatically taking care of #Harvey #HoustonStrong accounts-It's very helpful to not have to worry about accounts """,Rescue
"""RT @_supermom2boys_: Once I finally have a kitchen again",Non-Rescue
"""RT CutlipNC """"RT SenTedCruz """"I've visited many areas in #TX that have been impacted by #Harvey",Non-Rescue
"""RT @ScottMuri: Hey moms and dads",Rescue
"""RT @L_AFrank: As teams are dispatched elsewhere",Non-Rescue
"""I'm talking to the NY'ers who are opening their hearts to donate food &amp; supplies to those in need. #Irma #Maria https://t.co/zhxoNb05GU""",Rescue
"""Post #Irma #Harvey #fraud includes impersonating #FEMA workers",Rescue
"""RT @LanaParrilla: To support people impacted by #Harvey",Rescue
"""#HurricaneHarveyrelief will take billions. Families in financial need usually never recover. Families are separated https://t.co/yrsLNq8b3j""",Rescue
"""Weather factoid courtesy of @fox4wx's Joe Lauria. A town near Port Arthur",Non-Rescue
"""RT @peta: Retweet to HELP! PETA evacuated these kittens from #TX shelters after #Harvey hit",Non-Rescue
"""RT @anacm0602: @JohnCornyn please #ExtendCHIP &amp; reject #GrahamCassidy! Families are struggling post #Harvey",Rescue
"""Students and teachers have returned to school in Houston",Rescue
"""UPDATED w/ photos of @GeorgeStrait",Non-Rescue
"""Once I finally have a kitchen again",Non-Rescue
"""In the aftermath of #Harvey &amp; #Irma",Rescue
"""My #Harvey sculpture is still developing",Non-Rescue
"""C3 attendees have raised $15k for #Harvey &amp; #Irma relief",Rescue
""".@MSU_Football OG Tyler Higby and several teammates helping #Harvey victims in Angleton. Higby went to The Kinkaid https://t.co/FyOsNL0rGI""",Rescue
"""RT @texrec: What impact could #Harvey have on housing mkts",Non-Rescue
"""Our hearts are full and we are so honored. Mother Emanuel A.M.E. Church",Non-Rescue
"""RT @ala_ors: An additional 10% in matching funds to help school libraries recover from #Harvey. Thanks",Rescue
"""The storm produced a lot of stories of tragedy",Rescue
"""RT @FijianPrince: 4 #earthquakes in less then a week. #Mexico x2",Non-Rescue
"""Please post here to share ways to help hurricane victims #harvey #irma #maria #toomanyhurticanes #climatechange #ThursdayThoughts""",Rescue
"""#Harvey worst rainstorm in U.S. history",Non-Rescue
"""Hurricanes #Harvey and #Irma were national tragedies",Non-Rescue
"""To help @LStarLegal rebuild their office &amp; continue providing legal aid to other #Harvey victims",Rescue
"""The bill is coming due for #Harvey",Non-Rescue
"""Does anyone else believe the recent",Non-Rescue
"""RT @HumaneSociety: Frannie &amp; her friends sold lemonade to raise $3",Rescue
""".@SpeakerRyan has landed at Ellington. Awaiting briefing from @uscoastguard",Non-Rescue
"""This stat is mind-boggling: local",Rescue
"""RT @OSV: Prayer &amp; how to help those affected by hurricanes",Rescue
"""Taking out the walls. We have mold thanks to #Harvey  Flooring is already out. #TexasStrong #KeepWorking https://t.co/tcK60FRtln""",Non-Rescue
"""RT @NACSonline: When hurricanes #Harvey &amp; #Irma struck",Rescue
"""#Colbert talks shit all day on #Trump. But I didn't see Colbert donating to #harvey",Rescue
"""RT @SenTedCruz: I've visited many areas in #TX that have been impacted by #Harvey",Non-Rescue
"""Another shocking #Harvey statistic: """"1",Non-Rescue
"""RT @joeyglenn_twt: September 2017 continues its devastation",Non-Rescue
"""RT @AmeriCorps: ICYMI - AmeriCorps crews are mucking &amp; gutting flood-damaged homes in #Texas",Rescue
"""If youre an injured employee displaced by #Harvey",Rescue
"""Calling on  #INBOUND17 people Ive met over the years If I can make it after #Harvey you should be there too Seaport? @RedSox? let get it""",Non-Rescue
"""RT @mattlanza: Over 64"""" storm total preliminarily from @NWSLakeCharles near Port Arthur",Non-Rescue
"""RT @PHEgov: In the wake of disasters like #Irma &amp; #Harvey",Rescue
"""@RepLeeZeldin you talk about a decency campaign as you vote no on #Harvey relief as it didn't nix other social programs with debt ceiling?""",Rescue
"""Wondering where to donate for #Irma or #Harvey? @ConsumerReports has a good list https://t.co/ZC6I5xW99Z""",Rescue
"""RT @heutejournal: Sie sind gewaltig",Non-Rescue
"""Ayuda para los damnificados por terremotos en Mxico",Non-Rescue
"""RT @PlattsOil: #Harvey sent the #energy market into a frenzy",Non-Rescue
"""After Calif Task Force 1 dried out from rescues in #Harvey",Rescue
"""RT @fox28columbus: In the 3 weeks after #Harvey",Rescue
"""RT @HurricaneData: With natural disasters all over our world",Non-Rescue
"""RT @BCMHouston_News: Leftover #Harvey sediment",Non-Rescue
"""IMPORTANT the db for labs affected by #Harvey is OPEN TO ALL AFFECTED! https://t.co/O9Rqk9k07U PR colleagues",Rescue
"""RT @FurnitureToday: Ashley Furniture Inds. to donate more than $2M toward #Harvey",Rescue
"""RT @HenryRamosTV: .@SenTedCruz #Harvey did a substantial damage to Ag. 355",Non-Rescue
"""Overcoming #Discriminationthe '69 World Series and Hurricanes Today",Non-Rescue
"""RT @jamiedhancock: The 272 school districts affected by #Harvey are looking to @GovAbbott",Non-Rescue
"""Great Value JUST LISTED in Friendswood at $359",Non-Rescue
"""Lots of libraries were damaged in #Harvey",Rescue
"""Port Arthur mayor encourages all displaced residents to file with FEMA. #SETXnews #Harvey""",Non-Rescue
"""RT @PointsofLight: As response continues for #Harvey and #Irma",Rescue
"""RT @JesHamL10: If you're up early on a Saturday",Rescue
"""@NWSHouston Thank you @NWSHouston",Non-Rescue
"""@AvenueCDC @voicecarrier is helping reconnect businesses in 48-72 hours. https://t.co/s1GnR64iRr  https://t.co/s1GnR64iRr #harvey #help""",Rescue
"""RT @RedCross: ~208K people sought refuge from #irma across 6 states",Non-Rescue
"""RT @InnovateHouston: via @RiceKinderInst Mapping Tool Helps Neighborhoods Better Understand #Harvey",Rescue
"""RT @ABCSharkTank: To support people impacted by #Harvey",Rescue
"""RT @SenTedCruz: United Orthodox Synagogues of Houston was severely damaged during #Harvey",Non-Rescue
"""RT @TexasDSHS: Clean hands save lives. Remember: regular hand washing",Rescue
"""Coastal communities have a lot to talk about this year",Non-Rescue
""".@NavalAcademy grad @katiewhich deployed to Texas to provide #Harvey relief while her employer @RvnswdSolutions hel https://t.co/r1b9Ndsh9I""",Rescue
"""RT @COParksWildlife: Hunting license refunds and preference point restorations for hunts cancelled due to #Harvey",Non-Rescue
"""@CillizzaCNN #PricyPrice they say",Non-Rescue
"""RT @WTXEC: The deadline to apply for Disaster Unemployment Assistance from #Harvey has been extended to October 31",Non-Rescue
"""Si requiere de apoyo/asesora de ndole emocional relacionado a #Harvey",Non-Rescue
"""@EricBlake12 wouldnt that mean #Harvey now is the absolute highest rainfall total record for the US",Non-Rescue
"""#Harvey #Irma We're still working 2 get help! Supplies",Rescue
"""A huge thanks to the @NWSHouston staff who worked tirelessly to keep our area informed",Non-Rescue
"""RT @TexasTDI: If youre an injured employee displaced by #Harvey",Rescue
"""RT @HillsboroughFL: Returning home just before #Irma",Non-Rescue
"""@RedCross thanks for denying my claim",Non-Rescue
"""Apply NOW for @RedCross direct cash assistance for #Harvey survivors. #HoustonStrong #HOURecovers https://t.co/OwkN7vre6E""",Rescue
"""After #Harvey &amp; #Irma: Mitigation",Non-Rescue
"""RT @HoggFoundation: As #Harvey &amp; #Irma #recovery continues",Non-Rescue
"""RT @WaterTrends: DISASTER RECOVERY: #Harvey + #Irma: #Pollution",Non-Rescue
"""If you need help coping with the recent hurricanes #Irma or #Harvey",Rescue
"""RT @GoAuntFlow: HUGE thanks to the entire Flow Family for helping us ship 7",Rescue
"""""""Esto es peor de lo que pas en Texas"""" a causa de #Harvey",Non-Rescue
"""These @HCSOTexas reserve deputies are real #Harvey heroes. #KHOU11 https://t.co/wDNkiaoHpO""",Non-Rescue
"""RT @MikeMarutKTVL: Still looking to help #Harvey victims?? You can still #donate! Patti Robinson",Rescue
"""RT @SecretarySonny: Roundtable discussion with cotton producers in Lamesa",Non-Rescue
"""RT @CCharitiesUSA: CCUSA will continue to support all those in harm's way.  Donate to #HurricaneMaria",Rescue
"""RT @XylemInc: Were committing $1 million in expanded support for Hurricane #Harvey",Rescue
"""RT @truthout: What's in Houston's floodwaters? E. Coli",Non-Rescue
"""For details about @sbagov recovery centers helping businesses affected by #Harvey and #Irma",Rescue
"""The Nationwide Foundation donated $500",Rescue
"""RT @PLASTICS_US: Kudos to our member @PolyOne who donated resin to make 45",Rescue
"""@TheOldPathTV Super Typhoon #Haiyan #Yolanda Southern Philippines Hurricane #Harvey Flooded Houston",Non-Rescue
"""Trump blocking cancer patients on twitter",Non-Rescue
"""RT @HellerWeather: Amazing facts from FEMA re: #Harvey: 80",Non-Rescue
"""UPDATE: @RedCross still experiencing delays w/ $400 #Harvey assistance program. If you hear nothing",Non-Rescue
"""@ChrisBeutler announces """"Art Breaks""""",Non-Rescue
"""RT @exxonmobil: .@ExxonMobilBTA &amp; @ExxonMobilbmt begin fuels production",Non-Rescue
"""RT @evanlweber: 1. Trump's ratings increase over his response to #Harvey",Non-Rescue
"""RT @sarahvangelder: Who will pay for hurricanes",Rescue
"""#Harvey flooding led to a massive fire at a chemical plant in Crosby. At 10",Non-Rescue
"""RT @TXCenter: We've helped #Harvey affected families reconnect in ~90% of cases",Rescue
"""For every image of support your class shares for those affected by #Harvey",Rescue
"""Thank you @koreatimes for motivating the SoCal community to raise nearly 90",Non-Rescue
"""RT @nancysuzyq: Abbott said nearly 4",Rescue
""".@Trump officially donates $1 million to #Harvey relief efforts https://t.co/Eouai8C1IQ @newnewspage https://t.co/TKhYsYltSl""",Rescue
"""RT @SenatorSylvia: Northeast side was hit hard by #Harvey. Plz join me",Non-Rescue
"""#repost  #hurricanerelief #harvey #harveyrelief #Houston #relief @ Houston",Rescue
"""Flying over #cotton country w/Dwight Jackson of @NCottonCouncil &amp; @ConawayTX11",Non-Rescue
"""RT @IPPYmag: How to Rescue a Wet",Rescue
"""Were I not stuck in grad classes",Non-Rescue
"""Community Service is a way of life at SAU. Thanks to all who donated to our relief effort for the victims of Hurric https://t.co/AcJqDEvq29""",Rescue
"""RT @NumbokCo: In light of recent storms like #Harvey and #irma",Rescue
"""RT @politicalHEDGE: #NeverForget 08/28/2017#Harveys toll: 30",Rescue
"""RT @PrepareAthon: Clean safely after #Harvey #Irma or #Maria with rubber gloves",Non-Rescue
"""RT @StopFraudCo: In the Wake of #Harvey &amp; #Irma",Non-Rescue
"""We need to stay united. Because",Rescue
"""RT @ABC: Monster truck helps rescue a U.S. Army truck stuck in floodwaters in Houston",Rescue
"""RT @TowneMortgageCo: If you or your loved ones were affected by #Harvey or #Irma",Non-Rescue
"""@jensawitch @MicahGrimes @ananavarro @brianstelter Thanks. I watched the segment online",Non-Rescue
"""RT @MCG_Health: Join MCG &amp; @txhealthplans at #TAHP2017 in Houston",Rescue
"""Hey @SenecaFamily @SenNest17_18: Help @SenecaXCTrack &amp; an XC team affected by #Harvey @ tomorrow's (Saturday) car wash",Non-Rescue
"""RT @JFarrarDist148: Starting 9/22",Non-Rescue
"""RT @RedCrossMA: When #Harvey hit",Rescue
"""The powers that be decided having my public defenders office on the 13th floor wasnt good enough",Non-Rescue
"""How @Allhands is making a difference in Houston #Harvey and Irma Wiped Out Our Kitchens. Still",Rescue
"""WATCH: @narleadership  urges help for people impacted by #Harvey",Rescue
"""@realDonaldTrump waste of America's tax money. but if your base wants they should have go fund me. We need to help https://t.co/sT3wieQHGo""",Rescue
"""#Irma #harvey #benefit #goodcause #nyc https://t.co/BFMcsfEA6i""",Non-Rescue
"""RT @abc13houston: Since #Harvey @HoustonFoodBank has had 13",Rescue
"""The #earth is screaming at us #globalwarmingisreal #mexico #earthquakes #irma #harvey #maria 1 wk apart hellooo""",Non-Rescue
"""Helping each other recover: We purchased drywall for those employees whose homes were impacted by #Harvey. https://t.co/dtTf6gKEbf""",Non-Rescue
"""If you were not affected by #Harvey and #Irma and #wildfires and want to help",Rescue
"""FYI. Please pass it on! #Harvey #Texas #Disaster #Unemployment deadline is next Wednesday",Non-Rescue
"""RT @BrandiKHOU: HUGE benefit concert for #Harvey victims with Willie Nelson",Non-Rescue
"""RT @miyashay: A look at Debris Management in Houston",Non-Rescue
"""We still need help @TheRealDaytime  #Harvey""",Rescue
"""RT @USACleanWater: The Science of Hurricanes",Non-Rescue
"""RT @ProPublica: 1/ #Harvey has devastated Texas. In time of devastation",Rescue
"""statesman: For all of our Hurricane #Harvey coverage",Non-Rescue
"""RT @AmeriCorps: Looking to help out after #Harvey",Rescue
"""RT @EvaRuth: Texas has sprayed for mosquitos over 2.4 million acres in the #Harvey aftermath",Rescue
"""@Bethenny Rose: logging off of Facebook  Thorn: It will be okay",Rescue
"""#PuertoRico Worse than Katrina #Harvey #Irma https://t.co/C49kmDJcKe""",Non-Rescue
"""Our damage survey team visited Houston",Non-Rescue
"""RT @globalenergy: According analysts",Non-Rescue
"""RT @DMNPolitics: UPDATED w/ photos of @GeorgeStrait",Non-Rescue
"""RT @telecompr: At JSA we encourage our industry to come together &amp; make a difference",Rescue
"""RT @BakerRipley: Another resource for those impacted by #Harvey. Also",Non-Rescue
"""Thanks to @Whataburger &amp; customers for donating over $58",Rescue
"""As you see storms breaking forth around you",Non-Rescue
"""RT @JenWeaverMK: #Buy1Give1 Through 9/30",Rescue
"""RT @DrBobBullard: Mold is taking over in Port Arthur housing complex. Hey #FEMA and #HUD",Rescue
"""Before our team leaves to help with #Harvey relief",Rescue
"""Donation station! 100% goes to those affected by #Irma &amp; #Harvey. To donate",Rescue
"""Catch up on #Texas politics -- #Harvey aid plans",Rescue
"""Reminder: Stop putting your green bins out",Non-Rescue
"""Need #harvey help? https://t.co/WLiz1FV4Xj""",Rescue
"""RT @Donkey_Feed: USA w/o leadership as #Harvey #Irma #Maria wreak havoc",Non-Rescue
"""#Yuengling Brewery donates $50K to support relief efforts after hurricanes #Harvey",Rescue
"""RT @houdatlisa: This month's @beautycounterhq news: tips for #saferbeauty",Rescue
"""RT @pewtrusts: Without the federal relief they depend on",Rescue
"""RT @UNVolunteers: While extreme weather events become more frequent",Non-Rescue
"""So true! We want to help. When it comes to replacing homes",Rescue
"""Who gets to rebuild after #Harvey? On the political economy of flood insurance",Non-Rescue
"""A family member of Timberwolff Construction Inc.",Rescue
"""RT @AllHands: #AransasPass residents",Non-Rescue
"""RT @greenpeace_ch: Das ist erst der Anfang",Non-Rescue
"""@MsPotts_ESPN @soccerhaus Should have gone to Rice as they face FIU today",Non-Rescue
"""RT @PPMW_DC: In dark times for Texas",Rescue
"""RT @FSCDems: After #Harvey &amp; as #Irma looms",Rescue
"""RT @JennyBDelToro: Reminder: while #Harvey was pounding Houston",Non-Rescue
"""RT @ABCbirds1: We've seen much infrastructure loss",Rescue
"""#Houston If you have come out of a Fema shelter or know someone who has",Rescue
"""RT @WaffleHouseNews: As of 8:30 Central - 34 @WaffleHouse OPEN",Non-Rescue
"""This weekend is Pet Adoption Weekend support a premier dog rescue @BDRRescue. They have dogs from both #HurricaneIrmaAftermath and #Harvey.""",Rescue
"""If youre providing post-hurricane care",Non-Rescue
"""RT @WineFolly: The Lone Star State's #wine industry is breathing a sigh of relief after #Harvey",Rescue
"""RT @RedCrossSouthTX: Along with our partners",Non-Rescue
"""RT @RobertsTX126: If you live in #HD126 &amp; are in need of food assistance because of #Harvey",Rescue
"""Want to help communities rebuild after #Harvey and #Irma? Support these orgs",Rescue
"""weatherchannel: Three Category 4 hurricanes have made a U.S. landfall in 2017",Non-Rescue
""".@Glenn_Hegar on #Harvey: Sales taxes will initially dip in devastated areas",Non-Rescue
"""RT @Hockey_Pro_Guru: @realDonaldTrump Works 90 hrs a week #USA",Rescue
"""RT @SenecaLacrosse: Hey @SenecaFamily @SenNest17_18: Help @SenecaXCTrack &amp; an XC team affected by #Harvey @ tomorrow's (Saturday) car wash",Non-Rescue
"""What's going on in Houston?  So much news w/ #Harvey",Non-Rescue
"""En 1 solo dia #PuertoRico ha recibido 24-36"""" de lluvia x #HuracanMaria. Para comparar",Non-Rescue
"""A Pasadena family shares their story of escaping #Harvey damage",Non-Rescue
"""So many people are recently  devastated",Non-Rescue
"""RT @TronCrusher: Thank you all police officers",Rescue
"""1.5 hrs into distribution. HPD estimates still 1",Rescue
"""Thank you Pastor Dana P. Owens &amp; Messiah Baptist Church East Orange",Non-Rescue
"""S.P.U.D.S. supports the NY Mets Hurricane Relief drive.  #harvey #irma #maria @ Citi Field https://t.co/pJ0kOEYGBw""",Non-Rescue
"""Eat lunch at @alpanasingh's @terraandvine Thurs",Rescue
"""Ensuring reliable back up power in high demand after #IRMA",Non-Rescue
"""RT @lucillequinty: La fin du monde tait prvue en 2012",Non-Rescue
"""Our partners the Mexican Red Cross were here for us during #Harvey. If you can assist",Non-Rescue
"""RT @francesfrost: In Austin for #TTLSummit",Rescue
"""@AjitPaiFCC Teachers are crucial",Non-Rescue
"""Safe Cleanup from #Harvey:  Preventing #Mold",Non-Rescue
"""RT @JerryMonier: as we respond to #irma",Non-Rescue
"""@DailyGoodieBox Just lost all my stuff in Hurricane Harvey",Rescue
"""If your #Peerless Oven suffered damage in #Harvey",Rescue
"""RT @pndblog: For Lessons on How to Rebuild After Hurricane #Harvey",Non-Rescue
"""For every photo you donate to @Heart_to_Heart",Rescue
"""RT @USArmy: #USArmy Soldiers from @forthood",Rescue
"""In her great concern for hummingbirds who've lost food sources due 2 #Harvey",Non-Rescue
"""#Harvey DR 4332 FEMA Individual Assistance Other Needs grants @ $142.7 million. State share (25%) @ $35",Non-Rescue
"""Millions affected by disasters like #Harvey #HurricaneMaria + #Irma. @JY_LeDrian",Non-Rescue
"""Yikes. Best of luck to those in any potentially effected areas",Non-Rescue
"""RT @ametsoc: For staying up all night warning people about #Irma and #Maria and #Harvey",Non-Rescue
"""@Franklin_Graham Action shows care. Prayer undergirds all. Be prayerful and act",Rescue
"""A look at Debris Management in Houston",Non-Rescue
""".@HuffPostPol interviews Prof. James Fraser on how Obama made #FEMA more responsive",Non-Rescue
"""RT @12NewsNow: Some well users in Lumberton urged to boil water",Non-Rescue
"""RT @BeverlyNBCLA: 80 task force members return from 24 days helping #Harvey &amp; #Irma victims",Rescue
"""RT @FEMARegion6: To help after #Harvey &amp; #Irma",Rescue
"""RT @RichBrooks350: A good place to start is divesting from the very oil &amp; gas companies that supercharged Sandy and #Harvey (&amp; #Irma",Non-Rescue
"""Man S/O to these guys @djmrrogers @traeabn therealtrillionaires #Harvey #Pray4TX #BMT #PA #HTown https://t.co/ntVKNbWSEP""",Non-Rescue
"""A kind reminder that if you want to help those affected by #Harvey",Rescue
"""@realDonaldTrump Because campaigning is the most important thing. #Harvey #Irma #Maria #Healthcare #MexicoQuake https://t.co/QHgLDITGaf""",Non-Rescue
"""#PrayUSAthese are our fellow citizens",Rescue
"""Blood donations at the Salvation Army (van Buren/27th st) until 230pm. Stop by",Rescue
"""""""We need to remember that this is a long game."""" @JakeWoodTR on a lean",Rescue
"""It's no secret that I don't trust the @RedCross. There are lots of other orgs that do great work and need help",Rescue
"""@Belen_DeLeon will you RT &amp; help get the word out for @jcharles25 &amp; @Earl_Thomas hometown #Harvey relief? https://t.co/BXAWraqeUC""",Rescue
"""Mounds of donated clothes are piling up in parking lots across #Rockport",Rescue
"""So @RedCross in the crosshairs of controversy AGAIN...NOT getting $ aid to #Harvey victims. DON'T GIVE TO RED https://t.co/vpau7ktRzG""",Rescue
"""@JohnCornyn please #ExtendCHIP &amp; reject #GrahamCassidy! Families are struggling post #Harvey",Rescue
"""THIS is being Human. No politics",Rescue
"""RT @TAMUEngineering: Watch to learn how @crasar",Non-Rescue
"""We've seen much infrastructure loss",Rescue
"""RT @USDA: We continue to help residents",Rescue
"""Never too much relief...#harvey #irma #cocktails @ MIDDLE BRANCH https://t.co/TAkIYxvINB""",Rescue
"""RT @powershiftnet: Puerto Rico was devastated by Hurricane #Maria. PR needs as much attention &amp; support now as Houston after #Harvey",Non-Rescue
"""RT @folsomdweller2: @AdamsFlaFan @Draniarb BTW: did he donate the much promised and publicized $1",Rescue
"""EnergyCollectiv: Despite the devastation of #hurricanes #Harvey and #Irma",Non-Rescue
"""Head of US National Guards gets connection with #climate change #irma #harvey #maria #MariaHurricane #HurricaneMaria https://t.co/cCz4vpvE7f""",Non-Rescue
"""Tent shelters for 250 being set up in Orange County",Non-Rescue
"""RT @tadamcollins: PA's FEMA DRC is at 3535 Gates Blvd",Non-Rescue
"""RT @Andy_C_Phillips: HELP #HARVEY ANIMALS AUCTION  Ukulele used/signed by @GraceVanderWaal benefits @austinpetsalive  NOW at $15",Non-Rescue
"""RT @Jennanjack: The storm produced a lot of stories of tragedy",Rescue
"""#Texas Governor: 30 Day Hold from Euthanasia for #Harvey #animals in Texas - Sign  #Petition ! https://t.co/nSzAcEceCJ via @Change #animals""",Non-Rescue
"""The Earth is crying out and quaking through #Harvey",Non-Rescue
"""RT @CenTexRedCross: Clyde &amp; Leslie of Houston",Non-Rescue
"""Recall This? 08/28/2017Hurricane #Harvey Boosts Gasoline Prices 20%",Rescue
"""@sahilkapur Socialism worked just fine during the hours after #Harvey; works for our military",Non-Rescue
"""Strength grows in the moments you think you can't go on",Rescue
"""Check out the #FinancialFuturist newsletter on #Harvey",Non-Rescue
"""City leaders discuss #MegaShelter closing in Dallas",Non-Rescue
"""All affected by #harvey #irma #maria are in our thoughts",Non-Rescue
"""RT @ServiceYear: Want to help after #Harvey",Rescue
"""Millions in #Matthew dollars on hold due to #Harvey",Rescue
"""With an upbeat message of #Harvey recovery",Non-Rescue
"""RT @JonesCarter: J|C teams excited to get out into the community",Rescue
"""Favorite new t shirt came in the mail! Thanks for helping support #Harvey relief @magnolia #texasforever https://t.co/f19z7U4olR""",Rescue
"""Run for #hurricane relief efforts! Help @ATLtrackclub give back to the @RedCross https://t.co/iqAsrfHAhu #Harvey https://t.co/NIOkrxYFaZ""",Rescue
"""#Pray for victims of hurricanes #Harvey (#Texas #Louisiana)",Non-Rescue
"""RT @TXRightToLife: After #Harvey",Rescue
"""RT @PHEgov: Disaster Health Professionals: Get tips",Rescue
"""Some of their gear was probably still damp from #harvey but @KCMO #firefighters were back at it #training2serve  https://t.co/xCiY04UDje""",Rescue
"""RT @DonMcGillToyota: So tragic. Stay tuned for our #CorollaRolla",Non-Rescue
"""#Veterinarians dive in to aid #Harvey victims",Rescue
